state,sex,emplnw,emptype1,emptype2,emptype3,stud,job5a,job5b,job5c,job5d,auto1a,auto1b,auto1c,auto1d,auto1e,auto2,auto3,age,marital,par,educ2,edinst,disa,ideo,race,inc,zipcode
21,2,7, , , , , , , , , , , , , , ,2,25,1,1,8,3,2,4,1,2,42328
31,1,2,1,2,5,1,1,2,2,1,4,4,3,2,3,2,3,22,6,2,4,2,2,3,1,5,68521
6,1,4, , , ,1, , , , , , , , , , ,2,26,6,2,5,2,2,2,1,9,94132
29,1,2,2,1, ,1,1,1,1,1,4,4,4,4,4,2,3,25,6,2,3,2,2,3,1,98,64801
55,2,1,3,2,4,3,1,2,1,1,4,4,4,3,4,3,3,61,1,2,5, ,2,3,1,98,53220
48,1,1,1,1, ,3,1,1,1,2,4,3,4,4,4,1,2,23,1,1,3, ,2,2,1,6,78605
17,1,1,1,2,1,3,2,1,1,2,4,4,4,4,3,1,2,40,1,2,6, ,2,3,1,9,60642
27,1,2,4,2,1,1,2,1,1,2,4,4,4,4,4,1,3,24,6,2,4,2,2,4,1,3,56001
47,1,1,2,2,2,3,1,1,1,2,2,4,4,4,2,3,1,56,1,2,3, ,2,2,3,7,38016
6,2,1,8,2,1,3,1,1,1,1,4,4,4,4,4,2,4,59,2,2,8, ,2,4,1,99,94028
16,2,3, , , ,3, , , , , , , , , , ,2,57,1,2,5, ,1,4,1,6,83669
6,1,1,8,1, ,3,8,1,1,2,4,4,4,4,4,1,8,32,1,1,6, ,2,4,1,9,93063
48,1,1,3,2,1,3,1,1,1,2,2,4,4,4,4,3,3,42,1,1,6, ,2,3,1,6,79928
4,2,2,1,1, ,3,1,2,2,1,4,4,2,4,4,1,3,55,1,2,4, ,2,4,1,7,85208
6,1,1,1,1, ,3,1,1,1,2,4,4,4,3,2,1,2,20,6,1,3, ,2,4,6,1,92703
6,1,3, , , ,3, , , , , , , , , , ,2,68,1,2,6, ,2,3,1,6,93612
49,2,2,3,2,5,3,1,1,1,1,4,4,4,4,4,2,3,22,2,1,3, ,2,4,1,2,84067
6,1,1,1,1, ,3,1,1,1,1,4,4,4,2,2,3,2,42,1,1,4, ,2,3,1,6,92505
6,1,1,1,2,4,3,2,1,1,1,4,4,4,4,4,2,3,61,1,1,4, ,2,2,1,6,92612
6,1,1,2,1, ,3,1,1,1,1,1,3,4,4,4,1,2,28,2,2,6, ,2,4,1,7,94921
48,2,2,1,2,5,1,1,2,2,1,4,4,4,4,4,2,2,20,6,2,3,4,2,3,1,5,77075
55,1,3, , , ,3, , , , , , , , , , ,3,67,1,2,6, ,1,5,1,7,53222
6,2,4, , , ,3, , , , , , , , , , ,1,30,1,1,4, ,2,3,1,4,95358
42,1,1,5,2,1,3,2,1,1,2,4,2,4,3,3,2,3,58,1,2,8, ,2,3,5,9,15212
6,2,3, , , ,3, , , , , , , , , , ,2,26,1,1,2, ,1,8,6,1,93726
6,2,1,2,1, ,2,1,2,1,1,4,4,4,4,4,2,2,22,6,2,4,4,2,3,1,4,94043
6,2,2,5,2,6,3,1,1,1,1,3,2,4,3,3,2,3,60,1,2,8, ,2,3,1,7,91901
8,2,2,1,2,1,3,1,1,1,1,4,4,4,4,4,1,4,47,1,1,6, ,2,3,1,7,80108
28,2,1,1,2,2,3,2,2,1,2,4,4,4,2,4,2,2,55,1,2,6, ,2,3,1,6,39565
6,2,1,2,2,1,3,1,1,1,1,2,3,3,2,1,3,2,56,3,2,8, ,2,2,1,7,95123
37,1,4, , , ,3, , , , , , , , , , ,3,54,5,2,3, ,2,5,1,1,28379
39,2,1,6,2,2,3,1,2,2,1,4,4,4,4,4,2,3,34,1,1,6, ,2,4,1,6,45231
37,2,1,1,2,4,3,1,1,1,1,4,4,3,2,4,2,2,59,1,2,4, ,2,3,1,4,28092
26,1,2,1,1, ,3,1,1,1,1,4,3,2,4,2,2,1,24,6,2,4, ,2,3,1,1,49441
12,2,1,2,2,1,3,1,1,2,2,4,4,4,4,3,1,3,52,1,2,4, ,2,3,1,99,39948
51,2,2,1,1, ,1,1,1,1,1,4,4,4,4,2,2,4,20,6,2,3,4,2,2,1,98,23188
48,2,4, , , ,3, , , , , , , , , , ,3,38,1,1,3, ,2,3,1,2,75253
55,1,1,6,2,2,3,1,2,1,2,3,3,4,4,3,2,3,99,1,2,6, ,2,3,6,8,53151
37,2,1,1,2,6,1,2,1,1,1,4,4,4,4,4,2,2,35,3,1,4,2,2,3,2,5,27834
13,2,1,6,2,4,3,2,1,1,2,3,3,4,4,3,4,4,45,1,2,8, ,2,4,3,6,30066
51,2,4, , , ,3, , , , , , , , , , ,3,55,1,2,6, ,2,3,1,99,22182
34,1,1,6,2,1,2,1,1,1,2,4,4,4,4,4,2,3,50,1,2,8,3,2,3,9,8,8046
25,2,3, , , ,3, , , , , , , , , , ,3,67,3,2,5, ,1,2,1,8,1757
6,1,1,3,1, ,3,1,1,1,1,1,3,3,3,3,1,2,28,4,2,6, ,2,3,2,3,90745
29,1,3, , , ,3, , , , , , , , , , ,3,57,1,2,8, ,2,3,9,7,63109
37,2,1,4,2,1,3,1,1,2,2,4,4,4,4,2,1,2,28,2,2,8, ,2,3,2,6,28405
54,2,1,5,2,1,3,1,1,1,1,4,4,4,4,4,1,2,58,1,2,6, ,2,2,1,8,25969
48,1,4, , , ,3, , , , , , , , , , ,2,22,6,2,2, ,2,5,1,2,99999
48,1,3, , , ,3, , , , , , , , , , ,8,84,5,2,4, ,1,3,1,2,99999
4,1,1,3,1, ,3,1,1,1,1,2,3,4,4,4,2,3,56,6,2,3, ,1,2,1,2,86327
16,1,1,5,2,4,3,1,1,1,1,3,2,3,2,3,2,3,51,1,2,8, ,2,3,1,98,83864
41,2,2,1,1, ,1,1,2,1,1,3,4,4,4,3,2,3,20,6,2,4,2,2,3,1,7,97520
8,1,3, , , ,3, , , , , , , , , , ,2,58,1,2,3, ,2,3,1,5,80634
41,1,6, , , ,3, , , , , , , , , , ,2,67,1,2,6, ,1,5,1,6,97413
53,1,1,1,1, ,3,1,1,1,1,2,2,1,1,2,4,1,54,6,2,4, ,1,2,1,8,98121
28,2,1,1,1, ,3,1,1,1,1,3,2,2,4,4,1,2,50,3,2,4, ,2,4,1,8,38801
6,1,2,3,2,5,3,1,2,2,1,4,4,4,4,4,1,3,24,6,1,3, ,2,8,1,2,96021
37,2,2,3,2,5,3,2,2,1,1,4,4,4,4,4,1,2,44,1,1,6, ,2,3,2,3,27871
51,1,1,1,2,1,3,1,1,1,2,4,4,4,4,4,3,2,98,9,2,8, ,2,9,1,99,23822
24,1,2,3,2,6,3,2,1,2,1,3,4,4,3,2,4,1,26,1,2,4, ,1,5,1,1,21218
34,2,1,2,2,4,3,2,2,2,1,4,4,2,2,2,3,2,53,1,2,6, ,2,3,1,6,7726
55,2,1,1,1, ,3,1,1,1,2,4,4,4,4,4,1,2,24,2,2,6, ,2,3,1,2,53207
48,2,3, , , ,3, , , , , , , , , , ,2,73,5,2,6, ,2,3,1,2,76310
35,2,1,6,1, ,3,1,2,1,2,4,4,4,4,4,2,3,64,3,2,4, ,2,3,1,5,88210
48,2,4, , , ,3, , , , , , , , , , ,2,52,1,2,8, ,2,3,1,1,79938
13,1,1,1,1, ,3,1,1,2,1,2,4,3,4,2,2,2,49,1,1,6, ,2,2,1,7,30040
27,1,3, , , ,3, , , , , , , , , , ,1,70,5,2,3, ,2,3,1,3,56649
6,2,1,5,1, ,3,1,1,1,2,4,4,4,2,4,2,2,37,1,1,6, ,2,3,2,6,90016
51,2,4, , , ,3, , , , , , , , , , ,2,37,1,1,6, ,2,4,1,8,20109
48,1,1,2,1, ,3,1,1,1,1,4,4,4,4,3,8,8,53,1,1,4, ,2,2,4,7,76036
26,1,3, , , ,3, , , , , , , , , , ,3,84,5,2,6, ,2,2,1,7,99999
39,1,1,3,1, ,3,1,1,2,1,4,4,4,2,4,1,2,43,1,2,3, ,2,4,1,6,44055
37,1,3, , , ,3, , , , , , , , , , ,2,81,1,2,3, ,2,3,2,1,99999
11,2,1,4,1, ,3,1,2,2,1,3,3,4,3,3,3,2,46,6,1,3, ,2,2,2,4,20020
37,1,4, , , ,1, , , , , , , , , , ,2,20,6,2,4,2,2,2,2,6,27265
12,2,1,1,2,1,3,1,1,2,1,4,2,4,4,4,2,1,64,1,2,3, ,2,2,1,8,32207
48,2,1,1,2,1,3,2,1,1,2,3,3,3,2,2,3,2,26,1,2,6, ,2,3,1,8,75019
19,1,2,1,1, ,3,1,2,2,1,4,4,4,4,4,1,2,52,1,2,4, ,1,2,1,5,52246
48,2,2,1,2,5,1,2,2,2,1,4,4,4,3,4,2,2,22,6,2,6,3,2,3,1,5,78666
17,2,1,4,2,1,3,2,1,1,1,3,3,4,4,4,4,2,43,1,1,6, ,2,3,1,8,61801
42,2,1,1,2,5,3,1,1,1,1,2,4,4,2,4,3,2,30,1,2,8, ,2,4,1,5,15644
50,1,3, , , ,3, , , , , , , , , , ,2,64,1,2,3, ,1,2,1,5,5446
18,2,1,1,2,6,3,2,1,1,1,3,3,3,2,2,3,2,56,1,2,3, ,2,9,1,99,47362
34,2,2,3,1, ,3,1,2,2,1,4,4,4,4,4,2,4,50,1,2,6, ,2,3,3,7,7747
17,1,2,1,2,1,3,1,1,1,2,4,3,4,3,2,3,2,23,6,2,6, ,2,3,1,9,60432
17,2,1,1,2,1,3,1,2,1,2,4,4,4,4,2,2,2,51,1,1,8, ,2,4,1,8,60013
5,2,6, , , ,3, , , , , , , , , , ,2,56,3,2,4, ,1,3,1,1,72012
27,2,3, , , ,3, , , , , , , , , , ,2,69,5,2,8, ,2,4,1,6,55406
22,1,1,6,2,6,3,1,2,1,1,4,4,4,4,4,1,2,28,6,2,3, ,2,1,1,99,99999
26,1,1,4,1, ,3,1,1,1,1,4,4,4,4,4,1,2,60,3,2,6, ,2,8,2,6,48102
6,1,4, , , ,3, , , , , , , , , , ,1,22,6,2,3, ,2,9,2,1,93210
53,2,1,1,2,2,3,1,1,1,2,3,2,2,2,3,2,2,50,6,2,6, ,2,4,1,7,98052
47,2,4, , , ,3, , , , , , , , , , ,2,37,1,1,6, ,2,2,1,5,37322
17,1,1,3,1, ,3,2,2,2,1,4,4,4,4,4,1,2,25,6,2,4, ,2,3,1,2,61101
39,1,1,4,1, ,3,1,1,1,2,4,4,4,4,4,1,4,35,1,2,6, ,2,3,1,8,44646
13,2,1,6,2,2,3,1,1,1,1,4,4,4,4,4,2,2,33,1,2,6, ,2,3,2,6,31701
42,2,4, , , ,1, , , , , , , , , , ,2,26,6,2,3,2,1,3,1,1,18014
51,1,5,3,1, ,3,1,1,1,2,4,3,4,4,4,1,2,53,6,2,6, ,2,2,1,4,23462
54,2,1,1,2,1,3,1,1,1,1,2,4,4,2,4,3,2,41,1,1,4, ,2,4,1,8,25177
45,1,1,2,1, ,3,1,2,1,1,4,4,4,4,4,2,3,33,1,2,3, ,2,4,1,6,29579
53,1,8, , , ,3, , , , , , , , , , ,2,29,6,2,6, ,2,3,1,4,98661
37,2,3, , , ,3, , , , , , , , , , ,2,72,5,2,2, ,1,8,2,2,28215
12,2,5,1,2,1,3,1,1,1,2,4,4,4,4,4,1,2,55,4,2,6, ,2,1,2,7,33331
6,2,1,4,2,1,1,2,2,2,2,4,4,4,4,4,1,3,28,1,2,8,6,2,4,1,4,93955
40,1,4, , , ,1, , , , , , , , , , ,1,23,6,2,7,3,2,4,3,7,73112
47,2,4, , , ,3, , , , , , , , , , ,1,27,1,1,3, ,1,1,1,1,37355
18,2,3, , , ,3, , , , , , , , , , ,1,66,1,2,4, ,2,3,1,5,46962
26,1,1,5,2,1,1,2,1,1,1,4,2,4,4,4,1,2,23,6,2,8,3,2,4,3,4,48104
4,1,3, , , ,3, , , , , , , , , , ,2,79,1,2,2, ,1,3,1,4,85344
18,2,4, , , ,3, , , , , , , , , , ,3,29,1,1,4, ,2,4,1,5,46528
29,2,2,3,1, ,3,1,1,1,1,3,4,1,4,4,4,2,65,1,1,3, ,2,9,1,99,65085
12,2,1,4,2,1,3,1,1,1,1,4,4,4,4,2,1,4,35,2,2,6, ,2,4,2,5,33755
13,1,2,2,2,5,2,1,2,2,1,4,4,4,4,4,1,2,26,6,2,3,2,2,3,1,1,30044
25,1,1,3,2,1,3,1,1,1,1,4,4,4,4,2,1,2,60,1,2,6, ,2,3,1,9,1907
47,2,6, , , ,3, , , , , , , , , , ,2,51,5,2,1, ,1,5,1,1,37918
26,1,4, , , ,3, , , , , , , , , , ,1,27,1,1,3, ,1,2,2,1,49015
26,2,2,2,2,5,3,1,1,2,1,4,4,4,4,4,1,3,60,1,2,5, ,2,1,1,99,49508
1,1,4, , , ,3, , , , , , , , , , ,3,43,6,2,3, ,2,2,1,3,36695
53,2,2,3,1, ,2,1,2,2,1,4,4,4,4,4,1,1,19,6,2,4,2,2,4,1,6,98225
48,2,2,7,1, ,3,2,2,1,1,3,4,3,3,2,2,2,36,2,1,3, ,2,2,1,1,76458
40,1,1,6,2,1,3,1,2,1,2,4,4,4,4,4,1,3,62,1,2,8, ,2,3,1,8,73069
6,1,1,4,2,1,3,1,1,1,2,4,3,3,4,2,3,8,59,1,2,8, ,2,3,1,8,95821
29,2,4, , , ,3, , , , , , , , , , ,2,34,1,1,5, ,2,2,1,6,63376
12,1,1,2,1, ,3,2,1,1,1,3,3,3,3,3,2,3,56,2,2,4, ,2,2,1,5,33755
35,1,1,1,1, ,3,1,1,1,2,3,3,3,4,3,2,2,63,3,2,6, ,8,8,4,3,88030
6,1,1,1,2,1,3,2,1,2,1,1,3,1,1,1,2,2,50,1,2,1, ,2,4,6,3,96130
15,2,1,1,2,1,3,1,1,1,1,4,4,4,4,4,3,2,47,1,2,4, ,2,2,3,5,96819
39,1,3, , , ,3, , , , , , , , , , ,3,72,1,2,5, ,2,3,1,5,44221
26,2,3, , , ,3, , , , , , , , , , ,2,70,1,2,8, ,2,5,1,4,49504
37,1,1,3,2,1,3,2,1,1,2,4,4,4,4,4,3,3,35,6,2,6, ,2,4,1,1,27278
24,2,4, , , ,3, , , , , , , , , , ,3,39,1,1,6, ,2,2,1,9,20853
53,2,3, , , ,3, , , , , , , , , , ,2,77,5,2,4, ,2,3,1,3,98103
4,2,2,3,2,6,3,1,1,1,2,4,3,3,2,4,4,2,40,1,1,6, ,2,1,2,6,85308
27,2,1,5,2,1,3,1,1,1,1,4,4,4,4,4,1,4,54,1,2,6, ,2,2,1,4,55921
49,2,4, , , ,3, , , , , , , , , , ,2,31,1,1,3, ,2,2,1,5,84129
